[行政班]高一英语（2026.3.21）-高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,填空题,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
82153572,7105100179,高一558班,82,578,20,72,10,72,10,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,0,3,2,2,2,2,2,2,2,0,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1
82153579,7105100159,高一558班,82,578,20,75,7,75,7,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,0,0,0,0,0,1,1,0,1,1,1,1,1,0
82156559,7106101211,高一561班,82,578,46,75,7,75,7,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,1,0,0,1,0,1,1
82156611,7106100515,高一563班,82,578,25,73,9,73,9,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1
82156624,7106100135,高一562班,82,578,39,73,9,73,9,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,0,2,2,0,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82156631,7106100334,高一562班,82,578,39,74,8,74,8,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,0,2,2,0,2,2,2,2,2,2,2,0,0,0,2,1,1,0,0,1,1,1,1,1,1
82158302,7106101312,高一565班,82,578,34,75,7,75,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,0,0,2,0,0,2,0,1,1,1,0,1,1,0,1,1
82158308,7106100412,高一569班,82,578,35,73,9,73,9,3,3,3,3,3,3,3,3,3,0,3,3,0,0,3,3,0,3,0,3,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82159532,7105100283,高一555班,82,578,34,73,9,73,9,0,3,3,3,3,3,3,0,3,0,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,1
82160266,7105100446,高一556班,82,578,22,72,10,72,10,3,0,3,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162567,7105100204,高一559班,82,578,7,74,8,74,8,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,0,0,2,1,0,1,1,1,1,1,0,1,1
82162607,7105100407,高一553班,82,578,27,73,9,73,9,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,0,2,1,1,1,1,1,1,1,0,1,1
82164301,7106100120,高一569班,82,578,35,75,7,75,7,0,3,0,0,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,0
82164386,7105100088,高一551班,82,578,36,73,9,73,9,3,3,3,3,0,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1,1,1
82164395,7105100279,高一559班,82,578,7,74,8,74,8,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,0,2,0,2,2,2,0,1,1,0,1,1,1,1,1,1
82165045,7106100704,高一562班,82,578,39,73,9,73,9,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,0,2,0,2,0,1,1,1,1,1,1,1,1,1
82165716,7106100802,高一567班,82,578,30,72,10,72,10,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,0,0,2,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1
82165724,7106100511,高一565班,82,578,34,76,6,76,6,3,3,3,3,3,3,3,0,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,0,1,1,1,0,1,0
82165730,7106100317,高一563班,82,578,25,73,9,73,9,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,0,2,2,1,1,1,1,1,0,1,1,1,1
82165732,7106100540,高一563班,82,578,25,73,9,73,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,2,2,0,0,0,2,2,2,0,0,1,1,1,1,1,1,1,0,1,1
82165737,7106100923,高一563班,82,578,25,74,8,74,8,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,0,0,2,1,1,1,1,1,0,1,0,1,1
82166599,7106100503,高一566班,82,578,18,74,8,74,8,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,0,2,0,0,2,0,0,1,1,1,1,1,1,1,1
82167833,7106101017,高一563班,82,578,25,72,10,72,10,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,0,0,2,2,2,0,2,0,2,1,1,1,1,1,1,1,1,1,1
82168031,7105100533,高一551班,82,578,36,73,9,73,9,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,0,2,0,2,2,2,0,2,2,2,2,2,2,0,1,1,1,0,1,1,1,1,1,1
82486598,-,高一568班,82,578,29,72,10,72,10,3,3,0,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,0,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82145523,7105100182,高一551班,81,604,38,72,9,72,9,3,3,0,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,1,1,1,1,1,1,1,0,1,1
82150416,7106100604,高一568班,81,604,31,72,9,72,9,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,0,2,2,2,0,2,0,0,0,2,2,0,1,1,1,1,1,1,1,1,1
82152690,7106100902,高一564班,81,604,37,72,9,72,9,3,3,3,3,0,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,1,1,1,1,1,0,1,1,1,1
82153586,7105100191,高一558班,81,604,22,75,6,75,6,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,0,2,2,2,2,0,1,1,0,1,1,1,0,0,1
82153669,7105100522,高一558班,81,604,22,76,5,76,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,2,2,2,2,2,0,2,2,0,0,2,0,2,2,2,0,1,1,0,1,0,1,0,1,0
82156563,7106101205,高一561班,81,604,47,72,9,72,9,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,0,0,0,0,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82156602,7106100927,高一562班,81,604,42,72,9,72,9,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,0,3,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,1,0,1,1,1,1,1,1,1,1
82156632,7106100321,高一563班,81,604,30,73,8,73,8,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,0,2,0,2,0,1,1,1,1,1,1,0,1,1
82158322,7106100429,高一569班,81,604,37,72,9,72,9,3,3,3,3,3,3,3,3,0,0,3,3,0,0,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,1
82160229,7105100342,高一560班,81,604,12,73,8,73,8,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,2,2,2,0,2,2,1,1,1,0,1,0,1,1,1,1
82160246,7105100333,高一556班,81,604,23,71,10,71,10,3,3,3,3,3,3,3,0,3,0,0,0,3,3,3,3,0,3,3,3,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82160252,7105100258,高一556班,81,604,23,72,9,72,9,3,3,0,3,0,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82160473,7105100431,高一554班,81,604,29,71,10,71,10,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,0,0,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82161081,7106100507,高一562班,81,604,42,71,10,71,10,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1
82161553,7105100087,高一551班,81,604,38,73,8,73,8,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,0,2,0,2,2,1,1,1,1,1,1,1,0,0,1
82162592,7105100494,高一559班,81,604,9,71,10,71,10,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,2,0,2,2,2,0,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82162605,7105100213,高一559班,81,604,9,74,7,74,7,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,0,3,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,1,1,0,1,1,1,1,0,1,0
82162812,7105100235,高一553班,81,604,28,73,8,73,8,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,0,1,1,0,1,1,1,1,1,1
82162822,7105100185,高一553班,81,604,28,71,10,71,10,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
82162837,7105100355,高一553班,81,604,28,74,7,74,7,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,0,2,2,2,2,2,0,1,1,1,1,1,1,0,0,1
82162853,7105100445,高一553班,81,604,28,72,9,72,9,0,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,1,1,1,1,1,1,1,1,1
82164382,7105100150,高一558班,81,604,22,75,6,75,6,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,1,1,1,0,0,1,1,0,0,1
82164694,7106101225,高一567班,81,604,31,73,8,73,8,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,0,2,2,0,1,1,1,1,0,1,1,1,1
82164711,7106100840,高一568班,81,604,31,75,6,75,6,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,0,1,1,1,1,0,1,0,1,0
82164715,7106101137,高一570班,81,604,12,71,10,71,10,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1
82165749,7106101313,高一563班,81,604,30,76,5,76,5,3,3,3,3,3,3,3,0,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,0,0,0,1,1,1
82166595,7106101317,高一566班,81,604,19,73,8,73,8,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,1,1,1,0,1,0,1,1,1,1
82166615,7106101101,高一565班,81,604,36,73,8,73,8,3,3,0,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,0,0,2,2,0,2,2,2,2,2,0,2,1,0,1,0,1,1,1,1,1,1
82166616,7106101111,高一564班,81,604,37,71,10,71,10,0,3,3,3,0,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,1,1,1,1,1,1,1,1,1
82167446,7105100277,高一557班,81,604,31,73,8,73,8,3,3,3,3,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,0,2,0,2,0,2,0,1,1,0,1,1,1,1,1,1
82167454,7105100530,高一552班,81,604,45,74,7,74,7,0,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,1,1,1
82167459,7105100188,高一554班,81,604,29,72,9,72,9,3,3,3,3,0,3,3,3,0,0,3,3,3,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,0,0,2,2,1,1,1,1,1,1,1,0,1,1
82168073,7105100034,高一551班,81,604,38,73,8,73,8,3,3,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,0,2,0,2,2,0,1,1,0,1,1,1,1,1,1
82170542,7105100367,高一558班,81,604,22,73,8,73,8,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,1,0,1,0,1,1,1,1,1,1
82153578,7105100311,高一555班,80,638,35,71,9,71,9,3,3,3,3,0,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,0,2,2,0,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82153665,7105100357,高一558班,80,638,26,71,9,71,9,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,2,0,0,0,0,2,2,2,0,2,1,1,1,1,0,1,1,1,1,1
82156578,7106100714,高一561班,80,638,48,70,10,70,10,3,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,0,2,2,2,2,0,2,2,2,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82156605,7106100116,高一563班,80,638,32,70,10,70,10,3,3,3,3,0,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,1,1,1,1,1,1,1,1,1,1
82158305,7106100408,高一567班,80,638,32,73,7,73,7,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,0,2,0,1,1,0,1,1,1,1,1,0
82159536,7105100379,高一555班,80,638,35,71,9,71,9,3,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1
82160472,7105100248,高一554班,80,638,31,72,8,72,8,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,2,0,2,2,2,2,0,2,0,2,0,2,2,1,1,1,0,1,0,1,1,1,1
82160772,7106100226,高一564班,80,638,39,71,9,71,9,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,0,2,0,0,0,2,1,1,1,1,1,0,1,1,1,1
82161065,7106100811,高一562班,80,638,44,70,10,70,10,3,3,3,3,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1
82161082,7106100425,高一562班,80,638,44,70,10,70,10,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,0,2,0,0,1,1,1,1,1,1,1,1,1,1
82161107,7106100335,高一569班,80,638,38,71,9,71,9,3,3,3,3,3,3,3,0,0,0,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,1,1,1,0,1,1,1,1,1,1
82161138,7106100228,高一564班,80,638,39,72,8,72,8,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,0,2,2,2,2,2,2,2,0,2,2,2,0,0,2,2,0,1,1,1,1,0,1,1,1,1
82161141,7106101027,高一564班,80,638,39,73,7,73,7,3,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,0,0,2,2,2,2,2,1,0,1,1,1,0,1,0,1,1
82161146,7106100324,高一562班,80,638,44,70,10,70,10,3,3,3,3,3,3,3,0,3,3,3,3,0,0,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1
82162142,7105100293,高一557班,80,638,32,72,8,72,8,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,0,0,2,2,2,2,0,0,2,0,1,1,0,1,1,1,1,1,1
82162144,7105100178,高一556班,80,638,25,74,6,74,6,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,0,0,2,2,0,0,1,0,1,1,0,1,1,1
82162565,7105100422,高一559班,80,638,11,71,9,71,9,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,0,0,0,2,2,2,2,2,0,1,1,1,1,1,1,1,1,1
82164298,7106100818,高一566班,80,638,20,73,7,73,7,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,2,0,2,2,2,2,2,0,1,1,1,1,0,1,0,1,1
82164302,7106100835,高一566班,80,638,20,70,10,70,10,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,0,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82164305,7106100822,高一566班,80,638,20,72,8,72,8,3,3,3,3,0,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,2,2,0,2,0,1,1,1,1,1,0,1,1,1
82164317,7106100138,高一570班,80,638,13,73,7,73,7,3,3,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,2,0,0,1,1,0,1,0,1,1,1,1
82164403,7105100528,高一557班,80,638,32,72,8,72,8,3,3,0,3,3,3,3,0,3,0,3,3,0,3,3,3,3,3,3,3,0,2,2,2,2,0,2,0,2,2,2,2,2,2,2,0,1,1,0,1,1,1,1,1,1
82164697,7106100309,高一569班,80,638,38,72,8,72,8,0,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,1,1,1,0,0,1,1,1,1,1
82165011,7106100522,高一563班,80,638,32,71,9,71,9,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,0,0,2,1,1,1,1,1,0,1,1,1,1
82165046,7106101228,高一563班,80,638,32,71,9,71,9,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,0,0,1,1,1,1,1,0,1,1,1,1
82165723,7106101239,高一569班,80,638,38,73,7,73,7,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,0,0,2,2,0,2,2,2,2,2,0,2,0,2,2,2,1,1,1,1,1,0,0,0,1,1
82165738,7106100139,高一564班,80,638,39,71,9,71,9,3,3,3,3,3,3,3,3,0,0,3,3,3,0,3,3,3,3,3,3,2,0,2,2,0,2,2,0,0,2,2,2,0,2,2,1,0,1,1,1,1,1,1,1,1
82165754,7106100716,高一564班,80,638,39,71,9,71,9,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,0,2,0,0,0,2,1,1,1,1,1,0,1,1,1,1
82166230,7105100455,高一554班,80,638,31,71,9,71,9,3,3,3,3,3,3,3,0,3,0,0,3,3,3,3,3,3,0,0,3,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1
82167447,7105100474,高一558班,80,638,26,74,6,74,6,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,0,0,2,2,0,2,0,1,0,0,1,1,0,1,1,1
82167451,7105100240,高一554班,80,638,31,72,8,72,8,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,2,0,1,1,1,1,0,1,1,1,1
82167456,7105100490,高一554班,80,638,31,76,4,76,4,3,3,0,3,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,1,1,0,1,1,0,0,0,0
82167460,7105100516,高一557班,80,638,32,73,7,73,7,3,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3,0,2,2,0,0,2,2,0,2,2,2,2,2,2,2,1,1,0,0,0,1,1,1,1,1
82167468,7105100246,高一554班,80,638,31,70,10,70,10,3,3,3,3,3,0,3,3,3,0,0,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,0,2,1,1,1,1,1,1,1,1,1,1
82167480,7105100512,高一557班,80,638,32,71,9,71,9,3,3,3,3,0,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,0,2,2,0,2,2,2,0,0,2,2,2,0,2,2,1,1,1,0,1,1,1,1,1,1
82167482,7105100243,高一557班,80,638,32,72,8,72,8,0,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,0,2,2,2,2,0,2,0,2,2,0,1,1,0,1,1,1,1,1,1
82168032,0000000002,高一551班,80,638,41,72,8,72,8,3,3,3,3,3,0,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,0,2,2,2,2,0,1,1,1,1,1,1,0,1,1
82168046,7105100195,高一553班,80,638,32,72,8,72,8,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,3,3,0,0,2,0,2,0,2,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,1,1,1
82168061,7105100215,高一551班,80,638,41,73,7,73,7,3,3,3,3,3,3,0,3,3,0,3,3,0,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,1,1,0,1,0,1,1,1,1
82174086,7106101330,高一567班,80,638,32,71,9,71,9,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,0,0,0,2,2,0,0,2,0,0,1,1,1,1,1,0,1,1,1,1
82150397,7106100620,高一564班,79,678,44,70,9,70,9,3,3,0,3,3,0,3,3,3,0,3,3,3,3,3,3,3,0,3,3,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,1,1,1,1,1,1,1,1,1
82152686,7106101022,高一567班,79,678,34,73,6,73,6,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,2,2,0,2,2,0,2,0,2,2,2,2,2,2,0,1,1,1,0,1,0,0,0,1,1
82153576,7105100461,高一555班,79,678,37,70,9,70,9,0,3,3,3,3,0,3,3,3,3,3,3,0,0,3,3,3,3,3,3,2,2,2,0,2,0,2,0,0,2,2,2,2,2,2,1,0,1,1,1,1,1,1,1,1
82153607,7105100130,高一557班,79,678,37,72,7,72,7,0,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,0,1,0,1,1,1,1,1,1
82156603,7106100812,高一563班,79,678,35,71,8,71,8,3,3,3,3,3,3,3,3,3,0,0,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,0,2,2,2,0,0,0,2,1,1,1,1,1,1,1,0,0,1
82156604,7106100636,高一565班,79,678,37,70,9,70,9,3,3,3,3,0,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,2,0,2,0,2,1,1,1,1,1,0,1,1,1,1
82156607,7106100438,高一567班,79,678,34,73,6,73,6,3,3,3,3,3,3,3,0,0,3,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,0,1,1,1,1,0,1,0,0,1
82157802,7106100731,高一562班,79,678,47,71,8,71,8,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,0,0,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,1,1,0,1,1,1,0,1,1
82157803,7106100708,高一565班,79,678,37,69,10,69,10,3,3,3,3,3,3,3,3,3,0,3,0,0,0,0,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,1,1,1,1,1,1,1,1,1,1
82158293,7106100506,高一566班,79,678,23,71,8,71,8,3,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,2,2,2,2,0,2,0,2,2,2,2,0,0,2,1,1,1,0,1,1,1,1,0,1
82159543,7105100453,高一555班,79,678,37,72,7,72,7,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,0,0,2,0,2,2,2,2,0,1,1,0,1,1,1,0,1,1
82160220,7105100325,高一556班,79,678,26,72,7,72,7,3,3,0,3,3,3,3,0,3,0,0,3,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,0,2,2,2,2,2,2,2,0,1,1,0,1,0,1,1,1,1
82162588,7105100323,高一559班,79,678,12,70,9,70,9,3,3,0,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,0,2,2,0,2,2,2,0,2,2,2,2,0,2,2,0,1,1,1,1,1,1,1,1,1
82162603,7105100390,高一559班,79,678,12,71,8,71,8,0,3,3,3,3,3,3,3,3,0,3,0,0,3,0,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,1,1,1,0,1,0,1,1,1,1
82162811,7105100172,高一553班,79,678,33,74,5,74,5,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,0,0,2,2,2,2,2,2,0,1,1,0,1,0,1,0,0,1
82162824,7105100300,高一553班,79,678,33,70,9,70,9,0,3,3,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,2,2,0,2,0,1,1,1,1,1,1,1,1,1
82162825,7105100225,高一560班,79,678,13,72,7,72,7,3,3,3,3,0,0,3,3,3,3,0,3,0,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0,0,2,2,0,2,2,2,0,1,1,1,0,1,0,1,1,1
