[行政班]高一英语课时练（第1次）2026年3月16日高一年级（英语）小题得分明细,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
准考证号,自定义考号,班级,英语,校次,班次,客观分,主观分,单选题,其他,书面表达,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,26
82150398,7106101123,高一569班,71,819,37,48,23,48,20,3,3,0,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,10,10,3
82152687,7106100132,高一566班,71,819,30,43,28,43,24,4,0,3,3,3,3,3,3,0,3,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,14,10,4
82153574,7105100417,高一558班,71,819,29,46,25,46,22,3,3,3,3,3,3,3,3,0,3,2,2,2,0,2,0,2,2,2,0,2,2,0,2,2,12,10,3
82153673,7105100319,高一559班,71,819,31,39,32,39,27,5,0,0,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,0,2,2,14,13,5
82159542,7105100414,高一558班,71,819,29,41,30,41,27,3,3,3,3,3,0,3,3,0,3,0,2,0,0,2,0,2,2,0,2,2,2,2,2,2,18,9,3
82160222,7105100126,高一551班,71,819,48,42,29,42,26,3,3,3,3,3,3,3,3,3,0,2,2,2,0,0,0,2,2,2,2,0,0,2,2,0,16,10,3
82160261,7105100152,高一560班,71,819,29,42,29,42,25,4,0,3,3,3,0,3,3,3,0,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,14,11,4
82162568,7105100167,高一559班,71,819,31,40,31,40,27,4,0,0,3,0,3,3,3,3,3,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,10,17,4
82164316,7106101033,高一566班,71,819,30,43,28,43,25,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,0,2,0,2,2,0,0,2,2,14,11,3
82164387,7105100141,高一560班,71,819,29,42,29,42,26,3,0,3,3,3,0,3,3,0,3,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,16,10,3
82164690,7106100622,高一565班,71,819,52,44,27,44,23,4,3,3,3,3,3,3,3,3,0,0,2,2,0,2,0,2,2,0,2,2,2,0,2,2,12,11,4
82164709,7106100434,高一568班,71,819,40,41,30,41,25,5,3,3,3,3,3,3,0,0,3,0,2,0,0,2,2,2,2,2,2,0,2,0,2,2,14,11,5
82165053,7106100538,高一563班,71,819,38,38,33,38,30,3,0,3,3,3,0,3,3,0,3,0,2,2,0,2,0,2,2,2,2,2,0,0,2,2,18,12,3
82165713,7106100638,高一563班,71,819,38,46,25,46,22,3,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,14,8,3
82166230,7105100455,高一554班,71,819,44,39,32,39,29,3,0,3,3,3,0,3,3,0,0,2,2,2,2,2,0,2,0,2,2,2,0,2,2,2,18,11,3
82166613,7106101136,高一566班,71,819,30,46,25,46,22,3,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,2,2,2,0,10,12,3
82166614,7106100406,高一565班,71,819,52,41,30,41,27,3,0,3,3,3,3,3,3,0,3,0,2,2,0,2,0,0,2,0,2,2,2,2,2,2,12,15,3
82166619,7106100634,高一564班,71,819,43,40,31,40,28,3,3,3,3,3,3,3,0,3,3,2,2,0,0,2,0,0,0,0,0,2,2,2,2,2,16,12,3
82167830,7106100339,高一565班,71,819,52,40,31,40,29,2,0,3,3,3,3,3,3,0,0,0,2,0,2,2,0,2,2,2,2,2,2,0,2,2,14,15,2
82170537,7105100269,高一558班,71,819,29,43,28,43,24,4,0,3,3,3,0,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,2,0,2,2,14,10,4
82170553,7105100337,高一553班,71,819,44,40,31,40,28,3,0,3,3,3,0,3,3,0,3,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,14,14,3
82152689,7106100607,高一566班,70,840,33,46,24,46,21,3,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,12,9,3
82153586,7105100191,高一558班,70,840,32,45,25,45,22,3,3,0,3,3,3,3,3,3,0,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,12,10,3
82153663,7105100500,高一560班,70,840,31,39,31,39,26,5,3,3,3,3,3,3,3,0,0,0,2,0,0,2,0,2,2,0,2,2,0,2,2,2,12,14,5
82160247,7105100262,高一556班,70,840,39,49,21,49,16,5,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,10,6,5
82162584,7105100426,高一559班,70,840,33,42,28,42,25,3,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,0,0,2,2,2,10,15,3
82162593,7105100405,高一559班,70,840,33,43,27,43,24,3,0,0,3,3,3,3,3,3,3,0,2,2,2,2,0,2,2,2,2,0,0,2,2,2,10,14,3
82162598,7105100230,高一559班,70,840,33,39,31,39,27,4,0,3,3,3,0,3,3,3,3,0,0,2,0,0,0,0,2,2,2,2,2,2,2,2,14,13,4
82162835,7105100197,高一553班,70,840,45,39,31,39,27,4,0,3,3,0,0,3,0,3,3,0,2,2,0,2,0,2,2,2,2,2,2,2,2,2,16,11,4
82164326,7106100418,高一567班,70,840,34,44,26,44,23,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,14,9,3
82164388,7105100176,高一559班,70,840,33,41,29,41,26,3,0,3,3,3,3,3,3,3,0,0,2,2,2,2,0,2,2,0,0,2,0,2,2,2,14,12,3
82164416,7105100400,高一559班,70,840,33,42,28,42,24,4,0,3,3,3,3,3,3,3,3,2,2,0,2,2,2,0,0,0,2,0,2,0,2,2,10,14,4
82166595,7106101317,高一566班,70,840,33,45,25,45,22,3,0,3,3,3,3,3,3,3,0,2,2,2,0,2,0,2,2,2,0,2,2,2,2,2,12,10,3
82166611,7106101234,高一566班,70,840,33,40,30,40,27,3,0,0,3,3,3,3,3,3,0,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,18,9,3
82167436,7105100254,高一554班,70,840,45,48,22,48,18,4,3,0,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,0,2,2,2,0,2,2,12,6,4
82167457,7105100223,高一554班,70,840,45,44,26,44,23,3,3,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,0,12,11,3
82170530,7105100502,高一558班,70,840,32,43,27,43,25,2,3,3,3,3,0,3,3,0,3,2,2,0,0,2,0,2,2,0,2,2,2,2,2,2,14,11,2
82170536,7105100312,高一557班,70,840,43,45,25,45,21,4,0,3,3,0,3,3,3,3,3,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,12,9,4
82150392,7106101238,高一568班,69,857,41,45,24,45,20,4,0,0,3,3,3,3,3,3,3,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,8,12,4
82150414,7106100733,高一568班,69,857,41,40,29,40,24,5,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,0,0,0,2,2,12,12,5
82152691,7106100128,高一566班,69,857,36,45,24,45,21,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,0,0,2,2,12,9,3
82158289,7106100815,高一567班,69,857,35,41,28,41,24,4,0,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,14,10,4
82158316,7106100240,高一567班,69,857,35,39,30,39,27,3,0,3,0,3,0,3,3,3,0,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,14,13,3
82160219,7105100080,高一557班,69,857,44,40,29,40,24,5,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,0,0,2,2,0,2,2,2,12,12,5
82160235,7105100328,高一556班,69,857,40,39,30,39,26,4,0,0,3,3,3,3,3,3,3,0,0,2,0,0,2,2,2,2,2,0,2,0,2,2,14,12,4
82164708,7106101303,高一569班,69,857,38,43,26,43,22,4,0,3,3,3,3,3,3,0,3,2,2,0,0,2,2,2,2,2,2,2,0,0,2,2,12,10,4
82164718,7106101315,高一568班,69,857,41,48,21,48,18,3,3,3,3,3,0,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,8,10,3
82165708,7106100740,高一563班,69,857,40,46,23,46,20,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,2,2,2,0,0,2,2,12,8,3
82165719,7106100424,高一561班,69,857,49,37,32,37,27,5,0,3,3,3,3,3,3,0,3,0,2,0,0,2,2,2,0,0,2,2,0,0,2,2,14,13,5
82165722,7106101125,高一561班,69,857,49,40,29,40,26,3,3,3,3,3,0,3,0,0,3,0,2,2,2,2,0,2,2,0,2,0,2,2,2,2,14,12,3
82165743,7106100924,高一564班,69,857,44,45,24,45,24,0,3,3,0,3,3,3,3,3,0,0,2,0,2,2,0,2,2,2,2,2,2,2,2,2,10,14,0
82150406,7106100413,高一564班,68,870,45,38,30,38,28,2,0,3,3,3,3,3,3,3,3,0,2,0,0,0,0,2,2,2,0,2,0,2,2,0,14,14,2
82153580,7105100470,高一560班,68,870,32,44,24,44,21,3,0,3,3,3,3,3,3,3,3,0,2,0,2,2,0,2,2,2,2,2,2,0,2,0,8,13,3
82153584,7105100496,高一553班,68,870,46,45,23,45,19,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,0,2,2,2,2,0,2,2,0,10,9,4
82157807,7106100118,高一566班,68,870,37,43,25,43,22,3,3,3,3,0,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,12,10,3
82158299,7106100830,高一561班,68,870,51,36,32,36,27,5,3,3,3,3,0,3,0,3,0,0,2,2,0,2,0,2,2,0,2,2,0,0,2,2,14,13,5
82160258,7105100404,高一556班,68,870,41,46,22,46,17,5,3,3,3,3,3,3,3,3,0,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,8,9,5
82160772,7106100226,高一564班,68,870,45,40,28,40,26,2,3,3,3,3,0,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,0,2,0,16,10,2
82162563,7105100219,高一553班,68,870,46,39,29,39,26,3,3,3,3,3,0,3,3,0,3,0,2,2,0,2,0,2,0,0,2,0,2,2,2,2,14,12,3
82162572,7105100170,高一559班,68,870,38,38,30,38,25,5,0,3,3,3,0,3,3,3,0,2,2,0,2,2,0,0,2,2,2,2,0,2,2,0,12,13,5
82162585,7105100118,高一557班,68,870,45,45,23,45,19,4,3,3,3,3,3,3,3,0,0,2,2,0,0,2,0,2,2,2,2,2,2,2,2,2,10,9,4
82164323,7106100326,高一566班,68,870,37,42,26,42,23,3,3,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,0,0,2,2,12,11,3
82164402,7105100393,高一560班,68,870,32,46,22,46,19,3,0,3,3,3,3,3,3,3,3,2,2,2,0,2,2,2,2,0,2,2,0,2,2,0,10,9,3
82164722,7106100338,高一569班,68,870,39,39,29,39,27,2,0,0,3,3,3,3,3,3,3,0,2,2,0,0,0,2,0,2,2,2,2,0,2,2,10,17,2
82165214,7106101319,高一569班,68,870,39,36,32,36,28,4,0,3,3,3,3,3,3,0,0,0,2,0,0,2,0,2,2,2,2,2,0,0,2,2,16,12,4
82165732,7106100540,高一563班,68,870,41,48,20,48,17,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,10,7,3
82165752,7106100637,高一563班,68,870,41,38,30,38,27,3,3,3,3,3,3,0,0,0,3,0,2,2,0,2,0,2,2,2,2,2,0,0,2,2,16,11,3
82166591,7106100417,高一569班,68,870,39,45,23,45,20,3,3,3,3,3,0,3,3,0,3,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,8,12,3
82166594,7106100734,高一566班,68,870,37,44,24,44,21,3,3,3,3,3,0,3,3,3,3,2,2,2,2,2,2,0,0,2,0,2,2,2,0,0,8,13,3
82166600,7106100809,高一570班,68,870,21,53,15,53,12,3,3,3,3,3,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,11,3
82167841,7106100204,高一563班,68,870,41,39,29,39,26,3,0,3,3,3,3,3,3,0,3,0,2,0,2,2,2,2,0,2,2,2,2,0,0,0,16,10,3
82150405,7106100816,高一567班,67,890,37,41,26,41,23,3,3,3,3,3,3,3,0,0,3,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,12,11,3
82150418,7106100932,高一568班,67,890,44,44,23,44,21,2,3,3,3,3,3,3,3,0,3,0,2,2,0,2,0,2,2,2,2,2,0,0,2,2,10,11,2
82153671,7105100483,高一558班,67,890,34,43,24,43,22,2,0,3,3,3,3,3,3,0,3,0,2,0,0,2,2,2,0,2,2,2,2,2,2,2,14,8,2
82158305,7106100408,高一567班,67,890,37,44,23,44,20,3,3,3,3,0,3,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,10,10,3
82159536,7105100379,高一555班,67,890,48,44,23,44,20,3,3,3,3,3,3,3,0,0,0,2,2,0,2,2,0,2,2,2,2,2,2,2,2,2,10,10,3
82160230,7105100384,高一556班,67,890,42,42,25,42,20,5,3,3,3,3,3,3,3,0,3,0,0,0,0,2,0,2,2,0,2,2,2,2,2,2,12,8,5
82161083,7106101202,高一567班,67,890,37,42,25,42,22,3,3,3,3,3,3,3,3,3,0,0,2,2,0,2,0,2,0,0,2,2,0,2,2,2,12,10,3
82161138,7106100228,高一564班,67,890,47,43,24,43,21,3,0,0,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,2,2,2,12,9,3
82161140,7106100331,高一562班,67,890,52,42,25,42,22,3,0,3,3,3,3,3,3,3,3,2,0,0,0,2,0,2,2,2,2,2,0,2,0,2,10,12,3
82164293,7106101323,高一566班,67,890,40,45,22,45,19,3,3,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,0,0,2,2,12,7,3
82164296,7106100606,高一566班,67,890,40,41,26,41,24,2,3,3,3,3,0,3,3,3,0,2,2,0,2,2,0,0,2,0,0,2,2,2,2,2,16,8,2
82164297,7106101119,高一566班,67,890,40,43,24,43,21,3,3,3,3,3,0,3,3,0,3,2,2,0,0,2,0,2,2,2,2,2,2,0,2,2,10,11,3
82164392,7105100359,高一559班,67,890,39,38,29,38,24,5,0,3,3,3,3,3,3,0,0,2,2,2,0,2,0,2,2,2,0,2,0,2,2,0,10,14,5
82164407,7105100147,高一559班,67,890,39,39,28,39,25,3,0,0,3,3,3,3,3,0,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,12,13,3
82164698,7106100426,高一568班,67,890,44,38,29,38,26,3,3,3,3,3,3,3,3,3,0,0,2,0,0,0,2,0,0,0,0,2,2,2,2,2,16,10,3
82165021,7106101232,高一563班,67,890,44,38,29,38,26,3,3,3,0,3,3,3,0,0,3,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,12,14,3
82165035,7106101110,高一569班,67,890,42,44,23,44,21,2,0,3,3,3,3,3,3,3,3,2,2,2,0,2,0,2,2,0,2,2,0,2,2,0,10,11,2
82165753,7106100340,高一570班,67,890,22,44,23,44,22,1,3,3,3,3,3,3,3,0,3,2,2,0,0,2,2,0,0,2,0,2,2,2,2,2,10,12,1
82167451,7105100240,高一554班,67,890,47,38,29,38,27,2,0,0,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,14,13,2
82168055,7105100331,高一555班,67,890,48,37,30,37,26,4,0,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,0,0,2,2,0,2,2,14,12,4
82170535,7105100315,高一560班,67,890,34,47,20,47,17,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,0,2,2,2,2,0,0,0,0,2,12,5,3
82305289,7106101337,高一568班,67,890,44,45,22,45,19,3,0,0,3,3,3,3,3,3,3,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,12,7,3
82150422,7106100110,高一569班,66,912,43,36,30,36,28,2,3,0,3,3,3,3,3,0,0,2,2,2,2,0,0,2,0,2,0,0,0,2,2,2,17,11,2
82160249,7105100416,高一556班,66,912,43,39,27,39,23,4,3,0,0,3,3,3,0,0,3,2,2,0,0,2,2,2,2,0,2,2,2,2,2,2,12,11,4
82164382,7105100150,高一558班,66,912,35,41,25,41,23,2,0,0,3,3,3,3,3,3,3,0,2,0,2,2,2,0,2,2,2,0,0,2,2,2,14,9,2
82164420,7105100237,高一559班,66,912,41,37,29,37,25,4,3,3,3,3,0,3,3,3,0,0,2,0,0,2,0,2,2,2,2,0,0,2,2,0,12,13,4
82164689,7106100526,高一567班,66,912,40,46,20,46,16,4,3,3,3,3,3,3,3,0,3,2,2,0,0,2,2,2,2,0,2,2,0,2,2,2,8,8,4
82164710,7106100514,高一569班,66,912,43,41,25,41,21,4,0,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,2,2,2,0,0,2,2,12,9,4
82165016,7106100720,高一563班,66,912,45,44,22,44,19,3,3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,0,0,2,2,2,0,2,2,2,14,5,3
82165720,7106101236,高一565班,66,912,55,36,30,36,26,4,0,3,3,0,0,3,3,3,3,0,2,2,2,2,0,2,0,0,0,2,0,2,2,2,16,10,4
82166589,7106100318,高一566班,66,912,43,36,30,36,25,5,0,0,3,3,3,3,3,0,3,0,2,0,2,2,0,2,2,0,2,0,0,2,2,2,16,9,5
82170551,7105100503,高一558班,66,912,35,41,25,41,22,3,3,3,3,3,0,3,3,0,3,0,2,2,0,2,0,2,2,0,2,2,2,2,2,0,12,10,3
82150400,7106100628,高一564班,65,922,48,41,24,41,20,4,3,3,3,3,3,3,3,0,0,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,10,10,4
82150404,7106100931,高一564班,65,922,48,34,31,34,28,3,0,3,3,3,3,3,3,0,0,0,2,0,0,2,2,2,0,0,2,2,0,0,2,2,14,14,3
82162605,7105100213,高一559班,65,922,42,36,29,36,27,2,3,3,3,3,3,3,0,0,0,0,2,0,0,2,2,2,2,2,2,2,0,2,0,0,12,15,2
82162823,7105100156,高一553班,65,922,48,40,25,40,21,4,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,0,2,0,2,2,2,0,10,11,4
82164314,7106101029,高一567班,65,922,41,44,21,44,18,3,0,3,3,3,3,3,3,3,3,2,2,0,0,2,0,2,2,0,0,2,2,2,2,2,10,8,3
82164319,7106101035,高一569班,65,922,45,46,19,46,16,3,3,3,3,0,3,3,3,3,3,2,2,0,0,2,2,2,2,2,2,2,0,0,2,2,8,8,3
82164400,7105100143,高一559班,65,922,42,34,31,34,26,5,0,3,3,3,0,3,0,0,0,2,2,0,0,2,0,2,2,2,2,2,2,2,0,2,12,14,5
82164680,7106101208,高一568班,65,922,47,46,19,46,16,3,3,3,3,3,3,3,3,3,0,2,2,2,0,2,2,2,2,2,2,2,0,0,2,0,8,8,3
82166609,7106101308,高一566班,65,922,44,39,26,39,23,3,3,3,3,3,3,3,0,0,3,2,2,0,0,2,0,0,0,0,2,2,2,2,2,2,12,11,3
82153575,7105100506,高一558班,64,931,37,39,25,39,22,3,0,0,3,3,3,3,3,3,3,0,2,0,0,2,2,2,0,2,2,2,0,2,2,0,14,8,3
82153579,7105100159,高一558班,64,931,37,45,19,45,17,2,3,0,3,0,3,3,3,3,3,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,12,5,2
82153605,7105100347,高一558班,64,931,37,43,21,43,18,3,3,0,3,3,3,3,3,0,3,2,2,0,2,2,2,2,0,0,2,2,2,0,2,2,10,8,3
82160260,7105100485,高一556班,64,931,44,42,22,42,18,4,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,0,0,2,2,2,2,2,12,6,4
82160473,7105100431,高一554班,64,931,48,38,26,38,23,3,3,3,3,0,0,3,3,0,3,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,12,11,3
82162146,0000000005,高一556班,64,931,44,42,22,42,18,4,3,3,3,3,3,3,3,0,3,0,2,0,0,2,0,2,2,0,0,2,2,2,2,2,14,4,4
82164291,7106100933,高一566班,64,931,45,39,25,39,22,3,3,3,3,3,0,3,0,3,3,0,2,0,0,2,0,2,2,0,2,2,0,2,2,2,16,6,3
82164320,7106101206,高一566班,64,931,45,41,23,41,19,4,0,3,3,3,0,3,3,3,3,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,12,7,4
82164707,7106100403,高一568班,64,931,48,36,28,36,24,4,3,3,3,3,0,3,3,0,0,2,2,0,0,0,0,2,2,0,2,2,0,2,2,2,14,10,4
82165751,7106100938,高一563班,64,931,46,41,23,41,19,4,0,0,3,3,3,3,3,3,3,2,2,2,0,2,0,0,2,2,2,2,2,0,2,0,8,11,4
82166625,7106100323,高一564班,64,931,50,36,28,36,25,3,0,3,3,3,3,3,0,0,3,0,2,0,0,2,0,2,2,2,2,0,0,2,2,2,12,13,3
82170531,7105100117,高一558班,64,931,37,44,20,44,17,3,3,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,2,2,0,2,0,2,2,10,7,3
82170558,7105100418,高一560班,64,931,35,31,33,31,31,2,0,3,3,3,0,0,3,0,3,0,2,0,0,2,0,0,2,2,2,2,2,0,2,0,16,15,2
82153582,7105100450,高一558班,63,944,41,40,23,40,20,3,0,3,3,3,0,3,0,3,3,2,2,0,2,2,2,2,2,2,2,2,0,0,2,0,12,8,3
82158317,7106100908,高一569班,63,944,46,39,24,39,21,3,0,0,3,0,0,3,3,3,3,2,2,2,2,2,2,2,2,0,2,2,0,2,2,0,12,9,3
82160770,7106100829,高一557班,63,944,46,50,13,50,9,4,3,3,3,0,3,3,3,3,3,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,9,4
82164298,7106100818,高一566班,63,944,47,34,29,34,27,2,3,0,0,3,0,3,0,3,0,2,2,0,0,2,0,2,0,2,2,2,2,2,2,2,16,11,2
82165715,7106100136,高一563班,63,944,47,38,25,38,22,3,3,3,3,3,3,3,0,0,0,2,2,0,0,2,2,2,0,0,2,0,2,2,2,2,14,8,3
82158312,7106101127,高一568班,62,949,49,37,25,37,21,4,0,3,3,3,3,3,3,0,3,2,2,0,0,2,0,2,0,2,2,2,0,0,2,0,8,13,4
82164290,7106100919,高一567班,62,949,42,44,18,44,15,3,3,3,3,3,0,3,3,3,3,0,2,0,2,0,2,2,2,2,2,2,0,0,2,2,10,5,3
82164727,7106101025,高一568班,62,949,49,47,15,47,11,4,0,3,3,3,3,3,3,0,3,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,6,5,4
82170546,7105100458,高一558班,62,949,42,37,25,37,22,3,3,0,3,3,0,0,3,3,0,2,2,0,2,2,2,2,2,0,0,2,0,2,2,2,8,14,3
82153581,7105100354,高一558班,61,953,43,42,19,42,15,4,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,0,2,2,2,0,2,2,8,7,4
82153602,7105100280,高一560班,61,953,36,39,22,39,18,4,0,3,3,3,0,3,3,0,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,2,6,12,4
82153609,7105100242,高一560班,61,953,36,39,22,39,20,2,0,3,3,3,0,3,3,3,3,2,2,2,2,2,0,2,2,0,0,2,0,2,0,0,8,12,2
82161107,7106100335,高一569班,61,953,47,38,23,38,21,2,0,0,3,3,3,3,3,0,3,0,0,2,2,0,2,2,0,2,2,2,2,2,2,0,12,9,2
82162606,7105100488,高一559班,61,953,44,36,25,36,20,5,0,3,3,3,0,3,3,0,3,0,2,0,0,2,0,2,2,2,2,0,0,2,2,2,8,12,5
82164379,7105100157,高一560班,61,953,36,38,23,38,19,4,3,3,0,3,0,3,3,0,3,2,2,0,0,2,2,2,2,2,2,0,0,0,2,2,12,7,4
82164412,7105100514,高一560班,61,953,36,33,28,33,25,3,0,3,3,0,0,3,3,0,3,2,2,0,0,2,2,0,2,2,0,0,0,2,2,2,16,9,3
82165049,7106101117,高一564班,61,953,51,37,24,37,20,4,3,0,3,3,3,3,3,0,3,0,2,2,0,2,0,2,0,0,2,2,2,0,2,0,10,10,4
82158319,7106100220,高一567班,60,961,43,38,22,38,17,5,0,0,0,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,2,2,0,2,10,7,5
82161141,7106101027,高一564班,60,961,52,30,30,30,27,3,0,3,3,3,3,3,3,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,0,2,16,11,3
82162608,7105100498,高一560班,60,961,40,43,17,43,13,4,3,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,2,0,0,2,2,0,8,5,4
82164315,7106101114,高一566班,60,961,48,38,22,38,17,5,0,0,3,3,3,3,3,0,3,2,2,0,0,2,0,2,2,0,2,2,0,2,2,2,12,5,5
82164687,7106101031,高一568班,60,961,51,42,18,42,15,3,0,3,3,3,3,3,3,3,3,0,2,0,0,2,2,2,2,0,2,2,2,0,2,0,6,9,3
82164705,7106100709,高一569班,60,961,48,38,22,38,18,4,0,3,3,3,3,3,0,3,0,2,2,0,2,2,0,0,2,0,2,2,2,2,2,0,10,8,4
82165015,7106100602,高一563班,60,961,48,37,23,37,23,0,0,0,3,3,3,3,0,0,3,0,2,0,2,2,0,2,2,0,2,2,2,2,2,2,14,9,0
82165025,7106100407,高一569班,60,961,48,36,24,36,21,3,3,0,3,3,3,3,3,0,0,2,2,2,2,0,0,2,0,2,0,0,0,2,2,2,12,9,3
82165735,7106101107,高一565班,60,961,56,33,27,33,24,3,0,3,3,3,0,3,3,0,0,2,2,2,2,0,0,2,2,0,2,2,0,2,0,0,14,10,3
82167441,7105100288,高一554班,60,961,49,34,26,34,23,3,3,0,3,3,3,3,0,0,3,0,2,0,0,2,0,2,2,0,2,2,2,0,2,0,12,11,3
82160264,7105100302,高一556班,59,971,46,28,31,28,26,5,0,3,3,3,0,0,3,0,0,0,2,2,0,2,0,2,2,2,0,2,0,0,2,0,16,10,5
82164684,7106100705,高一567班,59,971,44,34,25,34,22,3,3,3,0,3,3,3,0,0,3,0,2,0,0,2,0,2,2,0,2,0,0,2,2,2,14,8,3
82165728,7106101325,高一569班,59,971,50,30,29,30,27,2,0,0,3,3,3,3,0,0,0,2,2,0,0,2,0,2,0,2,0,0,2,2,2,2,14,13,2
82166590,7106100415,高一566班,59,971,49,35,24,35,21,3,3,3,3,3,0,3,3,0,3,2,2,0,0,2,0,0,0,0,2,2,0,2,2,0,10,11,3
82153658,7105100177,高一558班,58,975,44,37,21,37,17,4,3,0,3,3,0,3,0,3,0,0,2,2,0,2,0,2,2,2,2,2,0,2,2,2,10,7,4
82160218,7105100275,高一556班,58,975,47,34,24,34,19,5,0,0,3,0,0,3,3,3,0,0,2,2,0,2,0,2,2,0,2,2,2,2,2,2,10,9,5
82162570,7105100257,高一556班,58,975,47,39,19,39,15,4,3,3,3,3,3,3,0,3,0,2,2,0,0,2,0,2,0,2,2,0,2,0,2,2,10,5,4
82164292,7106101307,高一569班,58,975,51,33,25,33,23,2,0,3,0,0,0,3,3,3,3,0,2,0,0,2,0,2,0,2,2,2,2,0,2,2,12,11,2
82164310,7106100702,高一566班,58,975,50,36,22,36,19,3,0,3,3,3,0,0,3,3,3,2,2,0,0,2,0,0,2,0,2,2,0,2,2,2,12,7,3
82165706,7106101320,高一563班,58,975,49,42,16,42,14,2,0,3,3,3,3,3,3,3,3,0,2,0,0,2,0,2,2,2,2,2,0,2,2,0,10,4,2
82170533,7105100245,高一558班,58,975,44,35,23,35,20,3,3,0,3,0,0,3,3,0,3,0,2,2,0,2,0,2,2,0,2,2,2,2,2,0,12,8,3
82170547,7105100482,高一560班,58,975,41,42,16,42,12,4,0,3,3,3,3,3,3,3,3,0,2,2,0,2,0,2,2,0,0,2,0,2,2,2,4,8,4
